0, 7908777526, 0.000000, 0.000000
1, 7908792510, 0.395211, 0.526832
1, 7908806612, 0.395149, 0.526868
0, 7908822517, 0.000000, 0.000000
1, 7908837530, 0.396349, 0.527055
1, 7908851609, 0.396558, 0.528054
1, 7908867538, 0.380691, 0.529905
1, 7908897660, 0.394925, 0.529295
1, 7908912511, 0.394623, 0.529622
1, 7908927512, 0.386989, 0.526247
1, 7908941576, 0.361975, 0.514967
1, 7908957505, 0.334645, 0.489020
1, 7908972504, 0.311999, 0.468218
1, 7908986602, 0.295649, 0.456877
1, 7909002507, 0.281895, 0.447828
1, 7909017512, 0.271117, 0.440104
1, 7909048592, 0.249387, 0.412552
1, 7909062504, 0.240566, 0.403484
1, 7909076362, 0.228950, 0.382367
1, 7909092501, 0.210560, 0.337756
1, 7909107512, 0.191362, 0.264409
1, 7909121365, 0.176062, 0.210418
1, 7909137498, 0.160447, 0.159915
1, 7909152508, 0.148041, 0.125144
1, 7909166356, 0.138142, 0.099802
1, 7909198585, 0.123624, 0.083056
1, 7909211489, 0.118859, 0.077980
0, 7909227494, 0.000000, 0.000000
1, 7909242509, 0.112201, 0.073892
1, 7909256501, 0.110962, 0.071735
0, 7909272500, 0.000000, 0.000000
1, 7909287499, 0.108902, 0.068824
1, 7909301513, 0.107806, 0.068553
0, 7909317493, 0.000000, 0.000000
1, 7909347546, 0.107681, 0.071664
0, 7909362491, 0.000000, 0.000000
1, 7909377493, 0.107396, 0.072947
1, 7909391456, 0.106686, 0.072609
1, 7909407490, 0.098918, 0.053819
1, 7909422493, 0.105144, 0.067954
1, 7909436481, 0.107034, 0.066519
1, 7909452487, 0.113722, 0.065553
1, 7909467498, 0.131051, 0.086021
1, 7909498573, 0.150359, 0.104214
1, 7909512494, 0.149484, 0.105831
1, 7909526405, 0.156074, 0.118422
1, 7909542486, 0.170852, 0.126203
1, 7909557563, 0.167878, 0.136538
1, 7909571448, 0.172305, 0.143710
1, 7909587503, 0.187139, 0.148375
1, 7909602524, 0.191983, 0.155097
1, 7909616408, 0.183070, 0.163271
1, 7909648574, 0.201505, 0.171847
1, 7909661407, 0.189835, 0.176781
1, 7909677482, 0.205670, 0.178361
1, 7909692505, 0.207311, 0.180460
1, 7909706386, 0.193857, 0.179360
1, 7909722502, 0.209647, 0.183515
1, 7909737502, 0.210740, 0.184484
1, 7909751378, 0.198366, 0.181487
1, 7909767480, 0.213179, 0.185242
1, 7909797487, 0.214039, 0.184696
1, 7909812480, 0.214167, 0.184355
1, 7909827479, 0.213971, 0.183835
1, 7909841395, 0.198224, 0.173295
1, 7909857472, 0.215190, 0.182284
1, 7909872488, 0.215421, 0.181678
1, 7909886396, 0.198685, 0.169585
1, 7909902485, 0.215377, 0.181167
1, 7909917475, 0.215409, 0.180758
1, 7909948576, 0.215568, 0.180040
1, 7909962487, 0.215608, 0.179893
1, 7909976437, 0.198708, 0.166442
1, 7909992471, 0.215763, 0.179127
1, 7910007470, 0.215977, 0.178987
1, 7910021414, 0.198930, 0.162722
1, 7910037468, 0.216038, 0.178196
1, 7910052478, 0.216350, 0.178820
1, 7910066417, 0.200939, 0.165596
1, 7910098545, 0.217639, 0.177651
1, 7910111436, 0.204091, 0.166132
1, 7910127476, 0.218423, 0.177543
1, 7910142476, 0.218661, 0.176837
1, 7910156441, 0.204806, 0.166056
1, 7910172463, 0.217634, 0.176091
1, 7910187467, 0.217527, 0.175215
1, 7910201431, 0.205202, 0.165961
1, 7910217474, 0.218114, 0.173697
1, 7910247534, 0.206550, 0.167282
1, 7910262465, 0.219009, 0.172258
1, 7910277500, 0.219346, 0.171675
1, 7910291454, 0.208132, 0.168727
1, 7910307469, 0.219752, 0.170892
1, 7910322452, 0.220115, 0.170104
1, 7910336452, 0.208807, 0.170143
1, 7910352476, 0.220102, 0.167883
1, 7910367460, 0.220206, 0.167616
1, 7910398536, 0.220697, 0.168284
1, 7910412458, 0.220785, 0.168423
1, 7910426430, 0.208133, 0.167254
1, 7910442452, 0.220456, 0.168180
1, 7910457455, 0.220398, 0.168484
1, 7910471443, 0.209658, 0.167900
1, 7910487456, 0.220888, 0.169247
1, 7910502459, 0.221031, 0.169892
1, 7910516436, 0.220984, 0.170233
1, 7910548546, 0.220458, 0.170274
1, 7910561438, 0.208990, 0.174666
1, 7910577446, 0.220867, 0.169402
1, 7910592461, 0.221228, 0.169390
1, 7910606438, 0.211538, 0.174012
1, 7910622452, 0.221539, 0.169359
1, 7910637515, 0.219007, 0.170217
1, 7910651427, 0.208508, 0.172788
1, 7910667446, 0.218599, 0.167519
1, 7910697512, 0.207477, 0.171956
1, 7910712455, 0.219073, 0.165231
1, 7910727488, 0.219154, 0.164627
1, 7910741417, 0.219387, 0.164526
1, 7910757444, 0.219771, 0.164754
1, 7910772448, 0.220200, 0.164845
1, 7910786441, 0.207429, 0.168901
1, 7910802455, 0.220532, 0.162759
1, 7910817446, 0.220679, 0.161728
1, 7910848525, 0.221017, 0.161971
1, 7910862443, 0.221205, 0.162224
1, 7910876423, 0.208229, 0.164713
1, 7910892448, 0.220638, 0.162501
1, 7910907449, 0.220363, 0.162246
1, 7910921414, 0.208440, 0.165189
1, 7910937447, 0.220752, 0.161251
1, 7910952439, 0.220732, 0.161790
1, 7910966410, 0.207878, 0.166063
1, 7910998509, 0.219273, 0.161639
1, 7911011407, 0.219492, 0.161341
1, 7911027439, 0.219820, 0.161600
1, 7911042440, 0.219941, 0.161934
1, 7911056406, 0.208521, 0.161485
1, 7911072443, 0.219630, 0.162856
1, 7911087447, 0.219239, 0.163533
1, 7911101408, 0.207054, 0.164312
1, 7911117446, 0.218647, 0.164390
1, 7911147484, 0.205656, 0.166016
1, 7911162445, 0.217220, 0.166189
1, 7911177427, 0.217328, 0.166103
1, 7911191399, 0.206079, 0.166155
1, 7911207434, 0.217833, 0.165750
